"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,77.8524751829383,,
"ITA","Italy","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,77.1389804306467,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,8.54043852444838,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,7.87311121525425,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,7.51603558866129,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,7.22663088264658,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,6.87668858643014,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,6.65790404934028,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,5.89177634378457,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,5.31625364200402,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,5.95722243240137,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,6.95330254562174,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,7.56315081460814,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,7.50722327388662,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,9.64266175100671,,
"ITA","Italy","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,11.2542773898123,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,22.1416663782806,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,22.132093116246,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,21.2445003142678,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,20.6428471305991,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,23.0820325473265,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,20.8235687981252,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,20.1379030622592,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,19.5482561181179,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,19.358496406557,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,18.8008371430268,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,18.1763439900978,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,17.1094370286984,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,16.5583370150438,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,15.1558278785403,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,34.2835654542916,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,32.6288515228994,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,30.9868007542426,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,29.862964962754,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,31.7170375290601,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,28.6909943086709,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,26.9451767727979,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,25.5005932444103,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,25.7042206131733,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,26.3685210473194,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,25.7591132620404,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,25.1982122688455,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,26.4982065701684,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,25.8660528392098,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,35.4160919820289,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,32.1701742989227,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,31.4401622718053,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,30.874756889192,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,27.2251308900524,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,27.4212368728121,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,25.2634219769192,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,23.3419554958671,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,24.6874795470908,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,28.6996904024768,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,29.4372294372294,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,32.1005917159763,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,37.5114803668066,,
"ITA","Italy","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,41.40649146295,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,50.9490737699599,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,52.7742969683713,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,54.017470685449,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,54.8522826230488,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,57.7558277360727,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,57.8831830654645,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,59.2531262936724,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,59.5509230963121,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,60.1909473659837,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,59.0539186886111,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,58.673196112939,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,58.9138405132906,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,59.1094960661975,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,57.8499026283512,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,57.931866127303,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,59.3434558910648,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,60.3446919021012,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,60.9368588894602,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,63.6349269063611,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,63.5750686005488,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,64.2958126020293,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,64.12138607986,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,65.2415592233984,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,64.5119031000676,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,64.4272706404468,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,64.6043385273449,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,66.4081115452246,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,66.0493147785011,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,12.0534566278233,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,11.0697276120088,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,10.4851330203443,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,9.98505071856247,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,9.23879299639886,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,8.95301516833148,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,7.84294669323096,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,7.12782936079325,,
"ITA","Italy","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,7.74140274624719,,
